Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
16,"S Krusche, B Bruegge","CSEPM-a continuous software engineering process metamodel",2017,"… Continuous Software Engineering …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7967945/","https://scholar.google.com/scholar?cites=13809001229304158268&as_sdt=2005&sciodt=2007&hl=en",159,"2021-04-19 20:05:26","","","","",,,,,16,4.00,8,2,4,"Software engineers have to cope with uncertainties and changing requirements. Agile methods provide flexibility towards changes and the emergence of continuous delivery has made regular feedback loops possible. The abilities to maintain high code quality through …"
19,"G Petri, CG von Wangenheim…","Quality of games for teaching software engineering: an analysis of empirical evidences of digital and non-digital games",2017,"… on Software Engineering …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7964340/","https://scholar.google.com/scholar?cites=13721638901473779333&as_sdt=2005&sciodt=2007&hl=en",160,"2021-04-19 20:05:26","","","","",,,,,19,4.75,6,3,4,"Educational games have been used as an innovative instructional strategy in order to achieve learning more effectively in Software Engineering (SE) education. However, it is essential to systematically evaluate such games in order to obtain sound evidence on their …"
33,"A García-Holgado, FJ García-Peñalvo, J Mena…","… de la Perspectiva de Género en la docencia de Ingeniería del Software [Introduction of the Gender Perspective in the Teaching of Software Engineering]",2017,"","zaguan.unizar.es","https://zaguan.unizar.es/record/62962/files/134.pdf","https://scholar.google.com/scholar?cites=12163988579846296794&as_sdt=2005&sciodt=2007&hl=en",161,"2021-04-19 20:05:26","PDF","","","",,,,,33,8.25,8,4,4,"La desigualdad de género es un problema a nivel mundial, pero se encuentra especialmente latente en el contexto de los campos de Ciencia, Tecnología, Ingeniería y Matemáticas sobre todo a nivel universitario y, por tanto, laboral. Motivar a las mujeres a …"
7,"F Dobrigkeit, D de Paula","Design thinking in practice: understanding manifestations of design thinking in software engineering",2019,"… meeting on European software engineering …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3338906.3340451","https://scholar.google.com/scholar?cites=9944369777920224072&as_sdt=2005&sciodt=2007&hl=en",162,"2021-04-19 20:05:26","","","","",,,,,7,3.50,4,2,2,"This industry case study explores where and how Design Thinking supports software development teams in their endeavour to create innovative software solutions. Design Thinking has found its way into software companies ranging from startups to SMEs and …"
6,"AL Imoize, D Idowu, T Bolaji","A brief overview of software reuse and metrics in software engineering",2019,"World Scientific News","yadda.icm.edu.pl","http://yadda.icm.edu.pl/yadda/element/bwmeta1.element.psjd-3e8df099-a529-4f55-9368-8cbdbf365530","https://scholar.google.com/scholar?cites=16862147156006046376&as_sdt=2005&sciodt=2007&hl=en",163,"2021-04-19 20:05:26","","","","",,,,,6,3.00,2,3,2,"This paper focuses on the importance of software reuse and metrics in software engineering. Software reuse is the process of reusing parts or all of an existing software system, architecture, or methodology to develop new software, potentially with different functionality …"
14,"A Bertolino, F Di Giandomenico, G Lami, F Lonetti…","A tour of secure software engineering solutions for connected vehicles",2018,"Software Quality …","Springer","https://link.springer.com/article/10.1007/s11219-017-9393-3","https://scholar.google.com/scholar?cites=16818938014226232513&as_sdt=2005&sciodt=2007&hl=en",164,"2021-04-19 20:05:26","","","","",,,,,14,4.67,3,5,3,"The growing number of vehicles daily moving on roads increases the need of protecting the safety and security of passengers, pedestrians, and vehicles themselves. This need is intensified when considering the pervasive introduction of Information and Communication …"
15,"I Beschastnikh, MF Lungu…","Accelerating software engineering research adoption with analysis bots",2017,"… on Software Engineering …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7966875/","https://scholar.google.com/scholar?cites=16838407218102028153&as_sdt=2005&sciodt=2007&hl=en",165,"2021-04-19 20:05:26","","","","",,,,,15,3.75,5,3,4,"An important part of software engineering (SE) research is to develop new analysis techniques and to integrate these techniques into software development practice. However, since access to developers is non-trivial and research tool adoption is slow, new analyses …"
8,"M Barr, J Parkinson","Developing a work-based software engineering degree in collaboration with industry",2019,"Proceedings of the 1st UK & Ireland Computing …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3351287.3351292","https://scholar.google.com/scholar?cites=1567724371590166760&as_sdt=2005&sciodt=2007&hl=en",166,"2021-04-19 20:05:26","","","","",,,,,8,4.00,4,2,2,"Work-based learning has been in practice in Software Engineering for some time, but only in recent years has it been introduced as a pathway to an honours-level undergraduate degree across the UK. Through the lens of one such scheme, the Graduate Apprenticeship …"
13,"PO Siebers, F Klügl","What software engineering has to offer to agent-based social simulation",2017,"Simulating social complexity","Springer","https://link.springer.com/chapter/10.1007/978-3-319-66948-9_6","https://scholar.google.com/scholar?cites=8265041811553802870&as_sdt=2005&sciodt=2007&hl=en",167,"2021-04-19 20:05:26","","","","",,,,,13,3.25,7,2,4,"In simulation projects, it is generally beneficial to have a toolset that allows following a more formal approach to system analysis, model design and model implementation. Such formal methods are developed to support a systematic approach by making different steps explicit …"
18,"AN Duc, R Jabangwe, P Paul…","Security challenges in IoT development: a software engineering perspective",2017,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3120459.3120471","https://scholar.google.com/scholar?cites=6893039111778686267&as_sdt=2005&sciodt=2007&hl=en",168,"2021-04-19 20:05:26","","","","",,,,,18,4.50,5,4,4,"The rapid growth of Internet-of-things (IoT) software applications has driven both practitioners and researchers' attention to methodological approaches for secure IoT development. Security issues for IoT is special in the way that they include not only software …"
7,"A Sharma, Y Tian, A Sulistya, D Wijedasa…","Recommending who to follow in the software engineering twitter space",2018,"… on Software Engineering …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3266426","https://scholar.google.com/scholar?cites=5987072879588384637&as_sdt=2005&sciodt=2007&hl=en",169,"2021-04-19 20:05:26","","","","",,,,,7,2.33,1,5,3,"With the advent of social media, developers are increasingly using it in their software development activities. Twitter is one of the popular social mediums used by developers. A recent study by Singer et al. found that software developers use Twitter to “keep up with the …"
15,"Y Brun, A Meliou","Software fairness",2018,"… Joint Meeting on European Software Engineering …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3236024.3264838","https://scholar.google.com/scholar?cites=14871180869943397854&as_sdt=2005&sciodt=2007&hl=en",170,"2021-04-19 20:05:26","","","","",,,,,15,5.00,8,2,3,"ABSTRACT A goal of software engineering research is advancing software quality and the success of the software engineering process. However, while recent studies have demonstrated a new kind of defect in software related to its ability to operate in fair and …"
14,"RM Parizi, P Spoletini, A Singh","Measuring team members' contributions in software engineering projects using git-driven technology",2018,"2018 IEEE Frontiers in …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8658983/","https://scholar.google.com/scholar?cites=4548018777989014362&as_sdt=2005&sciodt=2007&hl=en",171,"2021-04-19 20:05:26","","","","",,,,,14,4.67,5,3,3,"Software engineering is inherently a human-centric and collaborative process and this reflects in its teaching programs, as most of the courses comprise projects and team efforts. In order to fairly evaluate students, there is the problem of quantifying the amount of work …"
9,"MS Raunak, D Binkley","Agile and other trends in software engineering",2017,"2017 IEEE 28th Annual Software …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8234457/","https://scholar.google.com/scholar?cites=3999751549017330656&as_sdt=2005&sciodt=2007&hl=en",172,"2021-04-19 20:05:26","","","","",,,,,9,2.25,5,2,4,"Successfully developing and delivering multi-year, multi-person software projects remains a highly challenging task. Software engineering researchers have spent considerable energy investigating ways to improve this situation by developing various processes, techniques …"
13,"A Kleebaum, JO Johanssen, B Paech, B Bruegge","Tool support for decision and usage knowledge in continuous software engineering",2018,"","archiv.ub.uni-heidelberg.de","https://archiv.ub.uni-heidelberg.de/volltextserver/24186/","https://scholar.google.com/scholar?cites=13981680949084562949&as_sdt=2005&sciodt=2007&hl=en",173,"2021-04-19 20:05:26","","","","",,,,,13,4.33,3,4,3,"Continuous software engineering copes with frequent changes and quickly evolving development projects while maintaining a high software quality. Developers require knowledge about former and ongoing decisions as well as about the users' needs to evolve …"
20,"I Khan, H Zhu, J Yao, D Khan","Photovoltaic power forecasting based on Elman Neural Network software engineering method",2017,"… on Software Engineering and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8343021/","https://scholar.google.com/scholar?cites=9037291538830573234&as_sdt=2005&sciodt=2007&hl=en",174,"2021-04-19 20:05:26","","","","",,,,,20,5.00,5,4,4,"Solar energy has the property of alternating, fluctuation and periodicity, and it has severe impact on large scale photovoltaic (PV) grid-connected generation. This turn power utilities contrary to use PV power since the forecasting and overall assessment of the grid becomes …"
20,"F Wessling, V Gruhn","Engineering software architectures of blockchain-oriented applications",2018,"… International Conference on Software …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8432174/","https://scholar.google.com/scholar?cites=11801821478374526234&as_sdt=2005&sciodt=2007&hl=en",175,"2021-04-19 20:05:26","","","","",,,,,20,6.67,10,2,3,"Building blockchain-oriented applications forces developers to rethink the architecture of their software from the ground up. The use of blockchain technology poses multiple challenges as the software is operated in a decentralized, trustless, transparent and tamper …"
6,"GP Gasca-Hurtado, MC Gómez-Álvarez…","Using gamification in software engineering teaching: Study case for software design",2019,"World Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-16187-3_24","https://scholar.google.com/scholar?cites=4027611807388405944&as_sdt=2005&sciodt=2007&hl=en",176,"2021-04-19 20:05:26","","","","",,,,,6,3.00,2,3,2,"Software engineering discipline needs promoting and responding to the demands of the software industry and their challenges, centered on the diversity and short delivery times in the projects. Looking to align with such demand, software engineering teaching has evolved …"
6,"CK Chang","Situation analytics—at the dawn of a new software engineering paradigm",2018,"Science China Information Sciences","Springer","https://link.springer.com/article/10.1007/s11432-017-9372-7","https://scholar.google.com/scholar?cites=7624744689888026429&as_sdt=2005&sciodt=2007&hl=en",177,"2021-04-19 20:05:26","","","","",,,,,6,2.00,6,1,3,"In this paper, I first review the seminal work by Thomas Kuhn—The Structure of Scientific Revolutions—and elaborate my view on paradigm shifts in software engineering research and practice as it turns 50 years old in 2018. I then examine major undertakings of the …"
11,"R Laigner, M Kalinowski, S Lifschitz…","A systematic mapping of software engineering approaches to develop big data systems",2018,"… Engineering and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8498246/","https://scholar.google.com/scholar?cites=18173658505375678806&as_sdt=2005&sciodt=2007&hl=en",178,"2021-04-19 20:05:26","","","","",,,,,11,3.67,3,4,3,"[Context] Data is being collected at an unprecedented scale. Data sets are becoming so large and complex that traditionally engineered systems may be inadequate to deal with them. While software engineering comprises a large set of approaches to support …"
18,"V Garousi, M Felderer","Experience-based guidelines for effective and efficient data extraction in systematic reviews in software engineering",2017,"… and Assessment in Software Engineering","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3084226.3084238","https://scholar.google.com/scholar?cites=11972398974179484363&as_sdt=2005&sciodt=2007&hl=en",179,"2021-04-19 20:05:26","","","","",,,,,18,4.50,9,2,4,"To systematically collect evidence and to structure a given area in software engineering (SE), Systematic Literature Reviews (SLR) and Systematic Mapping (SM) studies have become common. Data extraction is one of the main phases (activities) when conducting an …"
17,"N Tavares de Sousa, W Hasselbring, T Weber…","Designing a generic research data infrastructure architecture with continuous software engineering",2018,"","oceanrep.geomar.de","http://oceanrep.geomar.de/id/eprint/42215","https://scholar.google.com/scholar?cites=7109821895538104661&as_sdt=2005&sciodt=2007&hl=en",180,"2021-04-19 20:05:26","","","","",,,,,17,5.67,4,4,3,"Long-living software systems undergo a continuous development including adaptions due to altering requirements or the addition of new features. This is an even greater challenge if neither all users nor requirements are known at an initial design phase. In such a context …"
13,"S Krusche, N von Frankenberg, S Afifi","Experiences of a Software Engineering Course based on Interactive Learning.",2017,"SEUH","in.tum.de","https://www1.in.tum.de/lehrstuhl_1/research/paper/krusche2017experiences.pdf","https://scholar.google.com/scholar?cites=2805318977089224531&as_sdt=2005&sciodt=2007&hl=en",181,"2021-04-19 20:05:26","PDF","","","",,,,,13,3.25,4,3,4,"Learning to apply software engineering requires practical experience, and can not be taught through traditional theory-based lectures. Interactive learning is an approach that combines lectures and exercises into multiple iterations of theory, example, exercise, solution and …"
16,"H Erdogmus, C Péraire","Flipping a graduate-level software engineering foundations course",2017,"… Engineering: Software Engineering …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7964326/","https://scholar.google.com/scholar?cites=491537837878560750&as_sdt=2005&sciodt=2007&hl=en",182,"2021-04-19 20:05:26","","","","",,,,,16,4.00,8,2,4,"Creating a graduate-level software engineering breadth course is challenging. The scope is wide. Students prefer hands-on work over theory. Industry increasingly values soft skills. Changing software technology requires the syllabus to be technology-agnostic, yet …"
13,"R Noel, F Riquelme, R Mac Lean, E Merino…","Exploring collaborative writing of user stories with multimodal learning analytics: A case study on a software engineering course",2018,"IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8496762/","https://scholar.google.com/scholar?cites=14286252616293166510&as_sdt=2005&sciodt=2007&hl=en",183,"2021-04-19 20:05:26","","","","",,,,,13,4.33,3,5,3,"Software engineering is the application of principles used in engineering design, development, testing, deployment, and management of software systems. One of the software engineering's approaches, highly used in new industries, is agile development …"
7,"O Kautz, A Roth, B Rumpe","Achievements, Failures, and the Future of Model-Based Software Engineering.",2018,"","library.oapen.org","https://library.oapen.org/bitstream/handle/20.500.12657/27814/1002191.pdf?sequence=1#page=232","https://scholar.google.com/scholar?cites=10841644204227776419&as_sdt=2005&sciodt=2007&hl=en",184,"2021-04-19 20:05:26","PDF","","","",,,,,7,2.33,2,3,3,"Using models is one of the primary techniques to understand and engineer the world. Modeling is by far not an invention of software engineering. All engineering disciplines use models to describe a system under development before actually building it. A model is used …"
14,"D Foster, F Gilardi, P Martin, W Song…","Students as co-producers in a multidisciplinary software engineering project: addressing cultural distance and cross-cohort handover",2018,"Teachers and …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/13540602.2018.1486295","https://scholar.google.com/scholar?cites=15441023452937566547&as_sdt=2005&sciodt=2007&hl=en",185,"2021-04-19 20:05:26","","","","",,,,,14,4.67,3,5,3,"This article reports an undergraduate software engineering project in which, over a period of 2 years, four student teams from different cohorts developed a note-taking app for four academic clients at the students' own university. We investigated how projects involving …"
536,"T Stolarski, Y Nakasone, S Yoshimoto","Engineering analysis with ANSYS software",2018,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=50IyDwAAQBAJ&oi=fnd&pg=PP1&dq=software+engineering&ots=jMb5R7gQ-3&sig=ho8qe_UCIfCFm0se9bZ_vMlzUMM","https://scholar.google.com/scholar?cites=97502755703688466&as_sdt=2005&sciodt=2007&hl=en",186,"2021-04-19 20:05:26","BOOK","","","",,,,,536,178.67,179,3,3,"Engineering Analysis with ANSYS Software, Second Edition, provides a comprehensive introduction to fundamental areas of engineering analysis needed for research or commercial engineering projects. The book introduces the principles of the finite element …"
33,"S Beecham, T Clear, J Barr, M Daniels…","Preparing tomorrow's software engineers for work in a global environment",2017,"… Software","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7819397/","https://scholar.google.com/scholar?cites=4259902151854050927&as_sdt=2005&sciodt=2007&hl=en",187,"2021-04-19 20:05:26","","","","",,,,,33,8.25,7,5,4,"… GLOBAL SOFTWARE ENGINEERING (GSE; building software in a global en- vironment with distributed, multisite de- velopment teams) is fast becoming com- mon. Thus, today's software engineering students will likely become tomorrow's global software engineers …"
6,"M Naseer, W Zhang, W Zhu","Early Prediction of a Team Performance in the Initial Assessment Phases of a Software Project for Sustainable Software Engineering Education",2020,"Sustainability","mdpi.com","https://www.mdpi.com/2071-1050/12/11/4663","https://scholar.google.com/scholar?cites=1520793254550958500&as_sdt=2005&sciodt=2007&hl=en",188,"2021-04-19 20:05:26","","","","",,,,,6,6.00,2,3,1,"Software engineering is a competitive field in education and practice. Software projects are key elements of software engineering courses. Software projects feature a fusion of process and product. The process reflects the methodology of performing the overall software …"
9,"MU Khan, S Sherin, MZ Iqbal, R Zahid","Landscaping systematic mapping studies in software engineering: A tertiary study",2019,"Journal of Systems and Software","Elsevier","https://www.sciencedirect.com/science/article/pii/S0164121218302784","https://scholar.google.com/scholar?cites=10800544828685275676&as_sdt=2005&sciodt=2007&hl=en",189,"2021-04-19 20:05:26","","","","",,,,,9,4.50,2,4,2,"Context A number of Systematic Mapping Studies (SMSs) that cover Software Engineering (SE) are reported in literature. Tertiary studies synthesize the secondary studies to provide a holistic view of an area. Objectives We synthesize SMSs in SE to provide insights into …"
7,"KU Sarker, AB Deraman…","Descriptive Logic for Software Engineering Ontology: Aspect Software Quality Control",2018,"2018 4th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8510585/","https://scholar.google.com/scholar?cites=9014802551980014388&as_sdt=2005&sciodt=2007&hl=en",190,"2021-04-19 20:05:26","","","","",,,,,7,2.33,2,3,3,"Ontology in software engineering has been using for a long time in different ways, and it is an abstract level with domain oriented definition; also using individual tools for each domain or individual for each application. From the beginning of the software engineering, Software …"
7,"I Fronza, C Pahl","Teaching Software Engineering Principles in Non-vocational Schools.",2019,"CSEDU (1)","scitepress.org","https://www.scitepress.org/Papers/2019/76727/76727.pdf","https://scholar.google.com/scholar?cites=10836771054906829380&as_sdt=2005&sciodt=2007&hl=en",191,"2021-04-19 20:05:26","PDF","","","",,,,,7,3.50,4,2,2,"Many activities, such as computational thinking courses, are nowadays proposed in K-12 to prepare students for the current labour market, where being able to creatively use technology to solve problems is becoming increasingly important, and where more and …"
9,"C Portela, A Vasconcelos, S Oliveira…","The use of industry training strategies in a software engineering course: an experience report",2017,"… Software Engineering …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8166680/","https://scholar.google.com/scholar?cites=6580658872882066962&as_sdt=2005&sciodt=2007&hl=en",192,"2021-04-19 20:05:26","","","","",,,,,9,2.25,2,4,4,"The software industry presents dissatisfaction in relation to the level of recently graduated professionals. Consequently, software companies end up investing in the training of these professionals in order to develop skills related to the software development process. This …"
6,"E Mendes, K Felizardo, C Wohlin…","Search strategy to update systematic literature reviews in software engineering",2019,"… Software Engineering …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8906753/","https://scholar.google.com/scholar?cites=526202327659633543&as_sdt=2005&sciodt=2007&hl=en",193,"2021-04-19 20:05:26","","","","",,,,,6,3.00,2,4,2,"[Context] Systematic Literature Reviews (SLRs) have been adopted within the Software Engineering (SE) domain for more than a decade to provide meaningful summaries of evidence on several topics. Many of these SLRs are now outdated, and there are no …"
6,"S Krusche, A Seitz","Increasing the interactivity in software engineering moocs-a case study",2019,"Proceedings of the 52nd …","scholarspace.manoa.hawaii.edu","https://scholarspace.manoa.hawaii.edu/handle/10125/60197","https://scholar.google.com/scholar?cites=8265264827790868758&as_sdt=2005&sciodt=2007&hl=en",194,"2021-04-19 20:05:26","","","","",,,,,6,3.00,3,2,2,"MOOCs differ from traditional university courses: instructors do not know the learners who have a diverse background and cannot talk to them in person due to the worldwide distribution. This has a decisive influence on the interactivity of teaching and the learning …"
11,"R Laigner, M Kalinowski, S Lifschitz…","A systematic mapping of software engineering approaches to develop big data systems",2018,"… Engineering and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8498246/","https://scholar.google.com/scholar?cites=18173658505375678806&as_sdt=2005&sciodt=2007&hl=en",195,"2021-04-19 20:05:26","","","","",,,,,11,3.67,3,4,3,"[Context] Data is being collected at an unprecedented scale. Data sets are becoming so large and complex that traditionally engineered systems may be inadequate to deal with them. While software engineering comprises a large set of approaches to support …"
18,"V Garousi, M Felderer","Experience-based guidelines for effective and efficient data extraction in systematic reviews in software engineering",2017,"… and Assessment in Software Engineering","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3084226.3084238","https://scholar.google.com/scholar?cites=11972398974179484363&as_sdt=2005&sciodt=2007&hl=en",196,"2021-04-19 20:05:26","","","","",,,,,18,4.50,9,2,4,"To systematically collect evidence and to structure a given area in software engineering (SE), Systematic Literature Reviews (SLR) and Systematic Mapping (SM) studies have become common. Data extraction is one of the main phases (activities) when conducting an …"
17,"N Tavares de Sousa, W Hasselbring, T Weber…","Designing a generic research data infrastructure architecture with continuous software engineering",2018,"","oceanrep.geomar.de","http://oceanrep.geomar.de/id/eprint/42215","https://scholar.google.com/scholar?cites=7109821895538104661&as_sdt=2005&sciodt=2007&hl=en",197,"2021-04-19 20:05:26","","","","",,,,,17,5.67,4,4,3,"Long-living software systems undergo a continuous development including adaptions due to altering requirements or the addition of new features. This is an even greater challenge if neither all users nor requirements are known at an initial design phase. In such a context …"
13,"S Krusche, N von Frankenberg, S Afifi","Experiences of a Software Engineering Course based on Interactive Learning.",2017,"SEUH","in.tum.de","https://www1.in.tum.de/lehrstuhl_1/research/paper/krusche2017experiences.pdf","https://scholar.google.com/scholar?cites=2805318977089224531&as_sdt=2005&sciodt=2007&hl=en",198,"2021-04-19 20:05:26","PDF","","","",,,,,13,3.25,4,3,4,"Learning to apply software engineering requires practical experience, and can not be taught through traditional theory-based lectures. Interactive learning is an approach that combines lectures and exercises into multiple iterations of theory, example, exercise, solution and …"
16,"H Erdogmus, C Péraire","Flipping a graduate-level software engineering foundations course",2017,"… Engineering: Software Engineering …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7964326/","https://scholar.google.com/scholar?cites=491537837878560750&as_sdt=2005&sciodt=2007&hl=en",199,"2021-04-19 20:05:26","","","","",,,,,16,4.00,8,2,4,"Creating a graduate-level software engineering breadth course is challenging. The scope is wide. Students prefer hands-on work over theory. Industry increasingly values soft skills. Changing software technology requires the syllabus to be technology-agnostic, yet …"
6,"K Meinke, A Bennaceur","Machine learning for software engineering: models, methods, and applications",2018,"… Conference on Software Engineering …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8449656/","https://scholar.google.com/scholar?cites=17771929059017975814&as_sdt=2005&sciodt=2007&hl=en",200,"2021-04-19 20:05:26","","","","",,,,,6,2.00,3,2,3,"Machine Learning (ML) is the discipline that studies methods for automatically inferring models from data. Machine learning has been successfully applied in many areas of software engineering ranging from behaviour extraction, to testing, to bug fixing. Many more …"
